Date,RTGS_Vol,RTGS_Val,NEFT_Vol,NEFT_Val,AePS_Vol,AePS_Val,UPI_Vol,UPI_Val,IMPS_Vol,IMPS_Val,NACH Credit_Vol,NACH Credit_Val,NACH Debit_Vol,NACH Debit_Val,NETC_Vol,NETC_Val,BBPS_Vol,BBPS_Val,CTS_Vol,CTS_Val,CreditCard_POS_Vol,CreditCard_POS_Val,CreditCard_Ecommerce_Vol,CreditCard_Ecommerce_Val,DebitCard_POS_Vol,DebitCard_POS_Val,DebitCard_Ecommerce_Vol,DebitCard_Ecommerce_Val,PPI_POS_Vol,PPI_POS_Val,PPI_Ecommerce_Vol,PPI_Ecommerce_Val,NFS_ATM_Vol,NFS_ATM_Val,AePS_microATM_Vol,AePS_microATM_Val,Government_Securities_Clearing_Vol,Government_Securities_Clearing_Val,Forex_Clearing_Vol,Forex_Clearing_Val,Rupee_Derivatives_Vol,Rupee_Derivatives_Val,GSC_Holiday,Year,Month,Month_Name,FY
2025-04-01,1.12869,29926.531182785,63.18371,41915.720471183,0.42,17.96,5297.18,74937.0,207.65,24387.86,6.11,1551.57,45.05,3824.78,112.79,205.06,80.86744,4325.2374733,,,23.24722,1095.2521972,33.21985,2322.9189759,22.96877,616.2967305999999,8.529819999999999,323.28332650000004,4.5770800000000005,12.5335879,0.93985,33.6514867,90.7,4018.58,26.1,754.05,,,,,,,False,2025,4,April,FY2025-26
2025-04-02,14.6744,1584740.9798889218,378.52542,299963.01677269104,0.49,19.69,6192.75,102791.42,203.84,29841.6,178.79000000000002,15074.65,102.57,9759.96,118.31,216.68,97.70853,5844.3583255,38.16,56817.05,67.02463,3516.6064996,92.46233000000002,7237.5351415,44.98156,1417.6687496,19.328290000000003,882.4937124,6.48685,21.8595439,1.2544,63.07709179999999,109.25,5502.89,37.07,1115.88,0.08078,860856.0739572,0.14992,846628.99,0.00486,36915.0,False,2025,4,April,FY2025-26
2025-04-03,11.32383,921373.060543884,303.99547,154666.661532886,0.5,19.81,6069.85,95332.97,160.46,25749.33,184.22,9827.14,169.22,12948.74,118.24,220.25,96.48978,5419.9502879,24.26,37168.61,29.5593,1685.9724534000002,46.33607,3983.5809558,26.027520000000003,787.4867711,11.8007,499.1099168,6.425700000000001,23.919448600000003,1.28096,68.9360507,103.8,5186.53,35.61,1041.72,0.10883,886604.143502,0.157915,628458.91,0.00748,60385.0,False,2025,4,April,FY2025-26
2025-04-04,11.4685,910603.014074075,298.48568,166765.01481967,0.51,19.78,6186.86,94268.0,160.98,25478.59,150.91,6323.28,75.61,8654.09,122.27,226.67,89.58923,5096.817171,21.17,33429.02,31.1762,1777.4164176,45.93758,4005.9109143,25.72761,790.1400277,11.29437,474.72256259999995,6.526039999999999,25.2663568,1.27721,68.01874560000002,101.09,4918.24,36.14,1041.15,0.08433,920922.9759577,0.15225,583065.2899999999,0.00663,43985.0,False,2025,4,April,FY2025-26
2025-04-05,9.29753,294972.975704914,382.95306,123522.313942891,0.5,18.84,6295.81,90299.35,157.52,22564.22,258.18,7812.21,271.32,31276.36,129.71,234.07,87.77614,4455.9097715,19.34,26264.01,28.71897,1399.8388385,34.51354,2538.3277882,23.12269,698.8874571,8.57447,332.8332598,6.79833,25.5337923,1.27288,73.3336677,104.07,4983.16,34.44,957.38,0.00137,18033.23,0.0,0.0,0.0,0.0,False,2025,4,April,FY2025-26
2025-04-06,1.39119,17831.840333365,161.71036,22916.211960976,0.46,15.63,5882.73,68150.47,130.36,13689.48,1.49,800.31,20.24,2309.32,124.61,226.07,73.20355,3232.9115624,,,25.30259,1169.1666447,32.79358,1859.652236,19.18498,525.6506105000001,7.2742,232.7488681,5.04023,18.0295604,1.0485600000000002,47.8895164,90.04,3936.75,27.21,685.93,,,,,,,False,2025,4,April,FY2025-26
2025-04-07,11.71924,874231.0144140071,331.54272,160130.781433154,0.54,19.75,6185.68,98216.32,160.24,25808.3,197.38,4305.2,124.82,11272.43,119.56,211.8,96.33672,4713.0009334,22.74,29477.93,52.944329999999994,2809.7796823,70.58757,5236.816586000001,36.31721,1147.3846622,15.21297,609.2512699,4.07011,27.2902027,1.22433,61.9768925,102.19,4864.48,36.82,1003.5,0.10717,985101.0482008,0.162635,601505.4099999999,0.00695,58855.0,False,2025,4,April,FY2025-26
2025-04-08,11.02552,780815.398203929,291.17953,153260.28198068702,0.56,21.19,6248.95,89887.4,161.63,23545.17,118.27,6688.76,56.48,7140.69,118.66,217.84,91.05065,4261.861268,21.74,30173.48,30.3954,1625.2442693,43.911640000000006,3449.8670455,25.33533,728.6962238,10.72172,433.3841976,6.64884,20.9694144,1.2970000000000002,71.83615669999999,103.74,4977.74,35.82,991.92,0.09278,964040.7011354,0.163525,544717.51,0.00514,66910.0,False,2025,4,April,FY2025-26
2025-04-09,11.15632,807916.5045355621,321.41325,174476.21520176998,0.56,21.08,6296.92,91452.18,157.99,23791.99,72.11,7035.57,32.16,4995.6,123.88,226.35,88.22241,3914.3165476,20.4,31755.04,31.014829999999996,1610.8954520999998,44.43214,3433.0365951,25.42268,742.2534103,10.61079,435.8187456,6.644550000000001,25.8564871,1.1898099999999998,62.3493251,102.79,4895.5,33.9,936.56,0.10284,959348.3961217,0.16731,545903.97,0.01111,63810.0,False,2025,4,April,FY2025-26
2025-04-10,5.37333,101279.117964658,234.72226,72732.41177474201,0.55,21.07,6054.15,83751.64,148.94,20343.02,73.13,3693.53,151.04,20816.64,128.71,234.35,86.50277,3510.7072926,3.92,4915.77,17.82387,864.3721247,18.9712,1573.6882475,17.160220000000002,476.7143791,5.1944300000000005,200.5120252,6.702039999999999,19.0177958,1.09086,64.6159838,96.84,4573.37,30.29,843.01,,,,,,,False,2025,4,April,FY2025-26
2025-04-11,13.31265,920333.2254361791,315.60351,185336.504415393,0.53,20.07,6202.63,85297.83,152.48,22674.21,120.26,7006.28,76.36,6884.65,129.97,233.32,86.16078,3567.8788524,28.86,35610.2,46.49193,2292.4245575,67.89565,4632.437436800001,32.95634,1002.3114963,15.04122,577.3292964,5.6809899999999995,24.547049200000004,1.61269,78.7895504,100.82,4711.27,35.2,972.68,0.17706,1049875.0838463,0.1568,583238.0299999999,0.00594,45290.0,False,2025,4,April,FY2025-26
2025-04-12,3.13444,38089.794202749,182.65459,36613.203755284994,0.56,21.48,5542.96,68876.63,140.63,17463.7,84.95,2212.58,12.61,1306.79,143.41,245.59,72.59737,2650.3376217,,,32.19169,1311.7363288,34.30243,1897.0442971,31.62855,812.6039762,9.37228,271.3894552,6.43853,25.9593978,1.13572,47.1637269,107.56,4828.26,32.18,892.61,,,,,,,False,2025,4,April,FY2025-26
2025-04-13,1.23924,14415.435578866,157.77583,18537.080897757,0.53,18.48,6139.76,65305.33,131.32,11785.7,1.23,377.62,7.04,517.4,138.79,239.62,68.47874,2057.3073914,,,20.03053,800.7958592,18.60503,936.222898,17.97704,452.6442005,4.3006899999999995,123.9498744,4.736350000000001,15.1609249,0.67638,21.520873,92.42,3883.48,26.1,692.7,,,,,,,False,2025,4,April,FY2025-26
2025-04-14,3.5621,82267.418053253,206.38585,60570.45518678,0.55,19.77,5826.86,70514.53,137.17,15907.33,61.7,1078.49,18.86,2284.57,129.33,219.39,76.2375,2573.233717,0.92,1200.09,35.34976,1450.9345908,45.05664,2353.4723451,24.16731,694.4881509,10.17667,310.6844279,4.2681,29.0997016,1.19772,47.7670364,79.9,3472.1,28.47,773.53,,,,,,,False,2025,4,April,FY2025-26
2025-04-15,13.85328,1031902.457023342,276.24443,191553.526336803,0.58,20.85,6089.39,83768.29,151.0,22512.24,211.12,8446.05,151.74,14192.09,123.39,215.7,87.99397,3124.9460091,39.48,42451.61,59.41343,2678.47682,79.7178,5110.766092399999,40.11936,1187.8857546,16.71009,582.3471016999999,5.4894300000000005,22.2834427,1.4649800000000002,87.27921079999999,94.17,4237.52,32.22,875.53,0.10213,942369.1987576998,0.183145,612379.1,0.00449,33085.0,False,2025,4,April,FY2025-26
2025-04-16,11.90103,817962.078982062,281.11755,175757.973941542,0.61,21.18,6063.92,82446.94,149.62,21881.24,222.37,8327.86,21.58,4848.2,124.24,220.86,85.25368,2909.6395394,28.33,34038.26,30.64075,1426.9876526,43.448,2953.9838161,24.76743,719.6730186,10.36877,389.8672286,6.64262,21.6779591,1.33684,83.18533810000001,93.37,4204.18,32.75,867.21,0.0866,916796.8779972,0.16674,537188.23,0.0051,31568.37,False,2025,4,April,FY2025-26
2025-04-17,11.84386,893579.7372916141,273.698,257438.971191523,0.64,21.32,5983.05,79567.11,147.63,21343.96,151.32,8542.27,17.63,4036.35,129.05,229.31,82.72659,2893.9027027,22.96,30694.46,31.17121,1433.9654314,42.84673,2809.5972064,24.46476,694.1633479000001,10.06502,377.1366577,6.62148,23.6404909,1.10795,62.7489939,89.04,3994.35,32.6,840.19,0.10175,897339.3265694,0.18183,575782.9099999999,0.00314,20309.870000000003,False,2025,4,April,FY2025-26
2025-04-18,4.40256,73792.22513102,194.16145,57915.815444971,0.67,22.85,5781.75,67342.78,129.54,15659.83,13.03,2486.5699999999997,30.24,2349.23,137.61,240.6,74.1996,2446.2129165,2.47,3382.57,26.14183,1129.10214,32.37457,1784.1712574,19.04356,548.6242706999999,7.390130000000001,247.95555030000003,6.47065,25.1714772,1.34133,80.7439874,80.75,3501.24,30.05,782.4,,,,,,,False,2025,4,April,FY2025-26
2025-04-19,10.49884,298919.74023541994,226.83533,95072.2770127,0.61,20.18,6039.46,74613.71,140.91,18841.76,162.26,7770.41,10.99,3831.68,136.22,236.6,76.11532,2806.7390974,25.45,30138.3,29.99229,1248.4150447000002,32.548700000000004,1906.5922124,22.08547,637.048859,7.501149999999998,269.28782770000004,5.03377,24.1367113,1.29288,80.2571568,87.5,3865.68,29.27,771.01,0.00141,9605.45,0.0,0.0,0.0,0.0,False,2025,4,April,FY2025-26
2025-04-20,1.34599,17060.044915342,157.73277,19540.067308912,0.61,18.709999999999997,5878.92,60985.01,122.27,11497.17,21.82,594.39,19.51,3456.89,139.1,235.81,64.58222,2383.7020519,,,29.22738,1169.5871433999998,32.70075,1464.6986354,19.60569,521.9468271,6.68382,204.081639,4.994149999999999,17.601343200000002,1.04243,56.5767296,80.94,3246.78,23.92,602.29,,,,,,,False,2025,4,April,FY2025-26
2025-04-21,11.59527,729964.937645295,268.15299,140759.78822526202,0.62,19.73,5892.08,79430.34,146.15,21070.12,98.03,8335.18,57.91,5563.79,127.64,216.61,84.0931,3676.1631809,24.48,27561.09,60.67305,2811.1926359,79.98062,6550.832520399999,36.4342,1094.5537358,15.54986,584.8349574,4.06285,23.1139598,1.16209,64.1189911,83.44,3648.93,29.4,783.98,0.06735,883184.2691005,0.18876,562702.19,0.00595,39139.16,False,2025,4,April,FY2025-26
2025-04-22,11.15076,694318.725025981,253.41897,138370.975984654,0.61,19.37,5820.08,75876.17,142.51,20612.75,78.48,8890.15,28.14,4880.34,121.56,216.74,77.25129,3414.0772187,21.54,26389.48,30.56171,1491.8702219000002,43.67854,3090.0208781,23.22527,658.7014752,9.58509,386.8567528,6.599559999999999,25.4648483,1.50118,98.4908752,79.77,3479.59,27.1,728.11,0.11504,911107.1157641,0.16283,494599.76,0.00531,35811.93,False,2025,4,April,FY2025-26
2025-04-23,10.65477,677686.2614846929,262.803,128452.20623304,0.62,19.9,5822.96,74632.32,139.34,20026.38,181.19,10626.53,11.84,3473.62,124.55,223.51,74.17662,3448.234914,19.17,25592.04,30.97097,1534.5444675,42.66083,3029.2314164,23.29014,678.0196207,9.22485,365.3250947,6.62718,25.4607265,1.2191900000000002,71.3986294,79.15,3433.0,27.13,746.86,0.11202,898594.3046903998,0.16069,487095.78,0.00583,40916.15,False,2025,4,April,FY2025-26
2025-04-24,10.65387,651441.995765995,253.16364,142084.490163149,0.67,21.56,5801.95,73457.31,138.96,19977.01,109.85,9933.0,11.81,3502.2,123.66,226.55,73.68111,3308.8151221,18.36,24689.02,30.98734,1545.4998738,42.66563,3034.4192964999997,23.08414,662.4418296,9.39331,358.8776057,6.489890000000001,21.8354952,1.49779,96.84972029999999,78.24,3385.41,30.01,862.82,0.12325,938874.8619296,0.15521,531892.3799999999,0.00783,39941.37,False,2025,4,April,FY2025-26
2025-04-25,11.32959,839118.5228633448,260.81913,163991.185716394,0.66,21.389999999999997,5850.48,74213.96,143.04,20809.31,208.74,16699.55,53.2,6460.6,130.1,234.85,73.67595,3553.8362405,19.85,25991.95,32.14837,1547.5098058,43.41887,3148.0124137000003,23.31432,664.3347716,9.48846,365.0074559,6.440289999999999,19.4699814,1.24549,79.14769329999999,79.38,3423.72,29.74,843.61,0.11703,934263.9866419,0.161665,491862.9900000001,0.00535,30015.0,False,2025,4,April,FY2025-26
2025-04-26,3.39812,39560.799994106,176.55415,36667.833874489,0.7,24.229999999999997,5831.23,69855.94,135.52,17174.29,82.31,2808.8,7.99,699.79,136.35,240.49,68.13717,3116.012639,,,30.58039,1350.2271656,33.48234,1976.7779641,21.01952,606.0667399,7.29788,246.106202,6.15842,16.2580321,1.03369,50.2841993,80.15,3502.29,30.76,892.12,,,,,,,False,2025,4,April,FY2025-26
2025-04-27,1.29274,14337.736848932002,154.87178,18703.209488816,0.65,20.76,5784.71,57359.23,122.73,11382.92,5.7700000000000005,438.87,7.38,796.55,130.15,232.91,58.75802,2406.8271985,,,29.99141,1239.6206908,32.43209,1383.217027,19.63874,533.3349748,6.62087,189.4828358,5.00385,21.590562,0.78233,30.0463368,75.64,2992.71,23.61,648.42,,,,,,,False,2025,4,April,FY2025-26
2025-04-28,13.93569,870076.265991185,302.84906,179280.032540624,0.74,24.56,5832.17,79646.93,150.96,23050.16,239.76,15704.19,80.46,6104.69,122.3,215.2,76.81223,3997.3744631,31.14,35107.56,52.11726,2489.2910945000003,67.40432,4338.904023,31.98823,954.6302525,13.51149,504.8721587,3.89357,22.2086266,1.10317,59.3374831,82.8,3676.81,32.65,949.17,0.09332,885072.1705926,0.169285,514950.15,0.00377,22365.0,False,2025,4,April,FY2025-26
2025-04-29,12.34201,835507.941951248,290.60356,191020.364631641,0.74,24.29,5879.09,81121.96,153.71,23935.02,136.37,10837.63,15.19,4611.94,126.44,225.13,78.80687,4636.1354193,21.43,27902.56,30.8588,1581.5253372,45.65380999999999,3471.9217258,23.008329999999997,672.7599954,10.16316,437.2255056,6.49262,21.4653532,1.1429399999999998,67.47199260000001,84.75,3770.29,32.02,921.6,0.08701,862920.9801731,0.157955,509374.64,0.00539,37809.53,False,2025,4,April,FY2025-26
2025-04-30,12.40103,1031763.6119109088,424.36039,289333.308916792,0.7,21.94,6159.91,101526.8,167.43,28861.71,380.2,18020.15,20.28,4980.0,135.27,233.44,97.95857,6985.6811823,18.6,24329.05,32.892739999999996,2218.0754397,45.00845,4223.217670800001,25.35711,1193.8224952,10.81763,521.8900120000001,6.39706,19.6190875,0.9401,48.9670207,97.97,4655.88,29.78,844.11,0.12582,932666.2688129,0.27347,2340792.5,0.00611,42987.16,False,2025,4,April,FY2025-26
2025-05-01,5.45755,128502.908111936,304.59326,117449.957308864,0.48,18.9,6270.44,96949.94,171.11,24668.1,106.8,6341.04,34.07,3764.66,136.51,236.9,94.61899,5926.9267965,7.05,10847.64,26.58281,1391.1226968,40.1224,3375.3149501999997,21.02277,691.6181716,8.93564,374.2497951,6.28411,15.2627484,1.2472,77.1310069,97.53,4741.45,35.88,1049.58,,,,,,,False,2025,5,May,FY2025-26
2025-05-02,11.48058,876911.638763122,333.79662,174000.486142299,0.5700000000000001,22.72,6372.71,100248.07,165.88,25877.73,174.72000000000003,11731.6,110.35,9789.43,125.5,222.29,97.05589,6088.7460763,21.9,28979.32,41.07796,2405.2259909000004,62.285120000000006,5459.0181397,30.03687,1029.2562573,13.38548,595.4740956,5.5649,14.7128605,1.13285,60.4261946,100.05,4990.1,39.97,1175.96,0.0895,874297.6681898,0.18346,601878.58,0.00524,27885.0,False,2025,5,May,FY2025-26
2025-05-03,9.04553,239779.02498645103,277.62263,102511.447475068,0.54,21.58,6381.16,95776.08,160.62,23617.27,362.05,11124.73,166.07,12982.86,132.98,229.1,94.42655,5612.0716628,19.16,24652.8,28.887010000000004,1413.3738993,39.58622,3112.8257942,22.70605,661.226583,9.23336,346.8805271,5.954289999999999,15.754305,0.8082,33.9155824,103.65,5106.0,39.78,1131.65,0.00128,13460.66,0.0,0.0,0.0,0.0,False,2025,5,May,FY2025-26
2025-05-04,1.44778,17683.163988682998,164.98345,23330.624955297,0.59,21.59,6276.41,78825.85,149.25,16166.9,2.9299999999999997,517.2,67.06,5983.12,139.44,235.45,79.52166,4297.0237059,,,29.30887,1358.5124853,37.37841999999999,2428.3052762,20.92795,571.4962616999999,7.663100000000002,256.0210943,5.13254,15.6765439,0.90576,35.2272222,92.24,4108.88,36.47,1014.51,,,,,,,False,2025,5,May,FY2025-26
2025-05-05,11.57919,747631.02864482,313.42109,154683.211029447,0.5700000000000001,21.29,6295.88,99229.03,167.81,25901.93,334.51,9266.46,299.74,32665.39,126.48,215.37,102.53098,6040.6848613,22.47,25726.91,50.69557,2743.3130475999997,77.09819,6296.601191399999,34.2771,1026.8903802,15.36813,627.0912486999999,3.95507,15.779996799999996,0.85022,32.8584054,99.25,4764.36,42.18,1181.76,0.08691,888108.7724746,0.20148,613820.3899999999,0.00286,24747.2,False,2025,5,May,FY2025-26
2025-05-06,10.85583,747252.081217132,350.76055,150803.816219572,0.58,20.91,6084.19,89592.71,156.56,23654.59,226.14,10094.78,36.86,5819.41,123.57,217.34,94.91356,4984.6699558,20.37,25140.47,30.12697,1622.0590650999998,47.06363,4009.5836384,24.164010000000005,684.3639648000001,10.34191,438.0765279,6.46449,16.9714254,0.79511,27.7666156,95.86,4586.35,38.9,1047.61,0.10672,905057.8118012,0.227495,624285.81,0.00456,33777.4,False,2025,5,May,FY2025-26
2025-05-07,10.49456,715002.8989319659,360.73234,151172.23142126398,0.6,22.139999999999997,6156.02,89345.34,159.53,23269.95,184.51,7305.45,103.17,11479.44,123.63,220.89,93.2762,4775.5354991,18.87,24081.0,29.76111,1577.7242818000002,44.58306,3754.0481487,24.204,691.2377538000001,10.01851,405.2482774,6.34044,19.8057897,0.81051,28.4939195,100.86,4952.35,41.15,1097.64,0.08212,877976.9543115,0.173205,540209.92,0.00711,31775.0,False,2025,5,May,FY2025-26
2025-05-08,10.30124,659022.585807343,302.1474,149160.0929628,0.66,24.040000000000003,6220.41,88440.61,156.89,22669.22,323.55999999999995,9774.29,49.02,6043.08,125.92,224.25,93.80514,4804.2640648,18.24,25168.55,30.101909999999997,1581.5572629,44.31487,3674.9959938,24.35805,687.5375311,9.88483,398.2496675999999,6.0727400000000005,17.262345,0.74034,24.8429026,104.17,5046.19,41.58,1144.14,0.10633,920844.7695001,0.166195,502866.69000000006,0.00984,76850.0,False,2025,5,May,FY2025-26
2025-05-09,10.99108,827751.425665137,321.13858,159528.395878244,0.7,25.89,6130.56,86292.19,156.6,22547.41,191.49,8253.09,44.66,5543.35,129.2,226.54,88.59639,4305.2766317,17.61,23128.41,31.93735,1576.2205319,43.109849999999994,3442.9849113,24.93579,704.6401373,9.44866,376.6789448,6.21696,19.4329248,0.73748,22.4659233,105.54,5156.51,40.64,1146.75,0.13248,958079.0068,0.174415,505023.41,0.00597,55020.0,False,2025,5,May,FY2025-26
2025-05-10,3.3048,40005.000042543,196.30172,40632.504395245,0.71,26.9,6176.41,83538.15,149.7,18864.66,36.89,1486.08,118.07,18533.66,140.56,242.64,85.39058,3890.2855679,,,29.27468,1280.9226986,32.24364,1902.8865901,22.01003,628.8379941,7.18077,249.4974548,6.0505,18.3985128,0.66569,17.0214668,102.63,4954.43,39.82,1122.22,,,,,,,False,2025,5,May,FY2025-26
2025-05-11,1.27215,14469.54882071,159.97221,21309.116324706,0.64,22.02,6023.18,65341.59,126.85,11968.05,0.55,195.01,11.86,1454.92,134.84,230.02,70.78081,2650.0531991,,,28.43088,1161.2755898,31.76707,1403.962085,20.08038,537.4513916,6.659590000000001,195.3755162,4.558789999999999,15.3994636,0.69582,14.9698612,87.19,3743.87,29.38,777.26,,,,,,,False,2025,5,May,FY2025-26
2025-05-12,8.61275,206108.559263374,244.48175,95674.40384405601,0.66,23.77,5586.78,78333.03,148.45,20548.08,135.32,3535.3900000000003,95.75,5045.18,125.89,213.38,88.34254,3773.6708679,15.93,17113.51,23.52108,1052.6969498,31.29873,2016.0678606,22.481219999999997,607.923102,7.50405,277.6618507,3.48035,14.2354188,0.6718,19.9089622,90.99,4093.98,36.1,980.08,,,,,,,False,2025,5,May,FY2025-26
2025-05-13,13.16467,927136.3875256111,291.14557,164593.308682542,0.64,22.7,6050.66,84780.86,151.3,22066.17,71.82,7377.31,17.94,4879.65,121.53,215.06,96.01392,3929.4392367,31.13,32445.08,56.19567,2630.1848661,77.35713,4873.405081,37.24747000000001,1074.9777273,14.81383,564.0287474,5.533200000000001,19.7897831,0.74207,21.3646334,90.18,4156.97,35.08,979.99,0.08975,861159.3342805,0.19741,595614.9700000001,0.00922,67465.0,False,2025,5,May,FY2025-26
2025-05-14,11.45845,716609.1005649411,268.91763,150415.649050256,0.65,22.68,6097.36,84134.23,152.53,22108.19,79.06,6196.6900000000005,26.47,4904.37,125.68,224.14,88.69361,3434.1540558,22.81,26420.0,29.37079,1380.8337199,42.38166,2855.7256687,23.55696,667.1770974,9.58245,396.1062395,6.54194,16.1814334,0.73706,20.29569,90.46,4146.77,33.77,947.22,0.09289,849304.6099087,0.147095,502805.2,0.00656,49765.0,False,2025,5,May,FY2025-26
2025-05-15,11.13326,770230.927253167,274.36961,157574.77264450802,0.65,22.32,6064.93,83793.22,148.61,21745.28,324.23,9384.49,141.43,13759.74,126.81,228.91,88.96389,3406.4949117,21.15,25866.62,29.66933,1373.9904941,43.13683,2794.5748445,23.3518,685.9957793,9.793529999999999,394.1420106,6.38655,17.069740399999997,0.69428,19.3116962,90.64,4063.93,34.44,933.22,0.13259,916283.2382189,0.178515,537160.99,0.00979,79075.0,False,2025,5,May,FY2025-26
2025-05-16,10.68624,823099.857401794,272.37962,156962.469759647,0.6900000000000001,22.28,6031.17,78259.65,143.51,20345.93,130.63,7545.3,20.07,3760.9,130.64,235.93,82.7965,3131.2240772,18.99,23996.84,30.96414,1405.8881563,43.87576,2795.5435933,23.5345,682.9822149,9.707550000000001,382.8210702,6.40041,17.2561618,0.70221,25.9200227,86.16,3797.12,36.06,928.88,0.11486,906036.4708396,0.163845,520379.25,0.00558,52740.0,False,2025,5,May,FY2025-26
2025-05-17,8.7274,210641.220745716,224.24256,82125.63172592901,0.71,22.44,6058.72,75787.32,137.53,18346.27,111.96,5471.92,9.86,3932.46,139.3,241.59,77.41911,2701.504155,17.06,21620.54,28.642859999999995,1174.1207759,32.662789999999994,1819.5708447,20.72099,590.8103762000001,7.38914,259.9684194,6.29026,17.5231681,0.64716,24.4299515,85.07,3771.47,33.09,856.87,0.00093,6814.53,0.0,0.0,0.0,0.0,False,2025,5,May,FY2025-26
2025-05-18,1.30781,14802.22067996,161.05218,19778.976261324,0.65,19.26,5950.87,60347.3,125.28,11279.79,9.59,493.3,11.11,1452.55,140.47,238.37,64.39629,1977.6507833,,,29.05674,1114.2920147,32.15442,1276.7976844999998,19.383609999999997,514.8967110000001,6.50875,190.9634752,5.14386,15.3612373,0.62932,16.4399105,79.57,3196.55,25.32,628.86,,,,,,,False,2025,5,May,FY2025-26
2025-05-19,11.36829,766736.4368719871,274.97712,133983.597434918,0.6900000000000001,20.76,5948.07,80321.57,150.37,21142.41,160.83,6100.82,19.94,3413.88,126.78,217.5,86.09402,3377.5399162,19.86,22196.0,49.06486,2182.1315107,67.91209,4140.3167187,30.63561,908.7457703,13.07666,494.10285739999995,3.94656,16.529816500000003,0.6833400000000001,23.3975403,81.87,3580.06,33.88,884.75,0.10629,864392.7955198,0.154425,488567.45,0.00446,43985.0,False,2025,5,May,FY2025-26
2025-05-20,10.92116,728168.927352951,255.94536,137109.92688006102,0.6900000000000001,20.61,5844.7,78514.86,150.22,21024.04,63.61,5338.4800000000005,71.39,8009.13,121.97,217.37,81.47651,3634.2610942,20.72,25920.54,29.3243,1360.1534218000002,43.62859,3573.9639872,22.20176,611.1095213,9.40053,378.04656710000006,6.43185,17.996209699999998,0.66706,21.9822757,77.84,3397.96,31.78,822.86,0.07874,827364.5637068,0.145225,464725.57,0.0042,22520.0,False,2025,5,May,FY2025-26
2025-05-21,10.35443,640839.085953619,336.93303,128845.883290228,0.66,19.72,5910.06,77375.62,147.34,20545.39,80.35,7138.04,23.1,4647.09,125.19,224.53,78.19869,3563.5276207,18.08,23436.44,30.06104,1387.3506706,43.6323,4205.7047572,22.701870000000003,621.0630114,9.25915,369.9321094,6.47321,17.1600619,0.64194,19.1450773,77.88,3371.96,30.14,785.92,0.08968,834414.2876534,0.154925,454046.09,0.00336,24427.05,False,2025,5,May,FY2025-26
2025-05-22,10.04895,728051.768524445,244.17418,127092.84367973502,0.6900000000000001,20.25,5895.76,75556.0,146.77,20153.52,67.87,5114.860000000001,25.69,4290.03,126.84,227.29,75.54449,3360.5637134,17.37,22220.22,32.71925,1521.957465,44.42572,2937.3845629,23.2295,639.3668729999999,9.22081,370.3627809,6.369,18.269372599999997,0.6395200000000001,19.0715341,77.61,3340.59,30.39,798.66,0.11725,903668.4096287,0.133855,423523.37999999995,0.00414,37685.0,False,2025,5,May,FY2025-26
2025-05-23,10.84964,845288.673815816,260.24903,153098.025698934,0.64,19.0,5917.59,73524.04,147.97,20444.01,116.13,8936.96,13.69,4052.63,132.6,234.91,74.72003,3570.5678433,17.47,22481.75,32.52405,1520.9168241,43.91985,2942.1798466,22.59139,625.8891456,8.96815,357.8583601,6.1753,16.8414587,0.64444,8.6645885,75.97,3244.65,27.85,737.29,0.08756,846679.9789788,0.13414,429685.4,0.00577,37526.8,False,2025,5,May,FY2025-26
2025-05-24,3.20021,37077.148170847,174.08112,33965.946352821,0.67,20.81,5854.68,69120.98,140.12,16417.8,95.05,2517.21,6.26,717.7,143.16,246.63,69.5542,3007.3784621,,,30.49231,1290.4819385999997,33.06073,1812.2196272,20.125829999999997,562.8406718,6.88759,236.2502866,6.27856,17.7998827,0.63464,8.4471377,76.68,3303.96,27.12,733.02,,,,,,,False,2025,5,May,FY2025-26
2025-05-25,1.19749,13421.179183494,157.61311,18514.345987306,0.67,19.08,5835.6,58284.01,127.58,11003.42,2.7300000000000004,237.86,16.36,1841.44,139.72,238.69,61.16552,2471.3985814,,,30.118160000000003,1197.5728958,32.516799999999996,1456.8770552,18.75242,481.6726028,6.203679999999999,185.8294309,4.93269,14.8463239,0.58708,6.522219600000001,73.11,2850.16,23.67,588.91,,,,,,,False,2025,5,May,FY2025-26
2025-05-26,12.45903,739225.219357844,261.05365,160798.620361524,0.66,19.75,5785.37,76999.96,149.98,21220.72,99.78,6303.73,50.27,5287.89,126.14,217.72,75.96346,3703.0845559,28.3,31424.41,51.65938,2373.9944436,68.75166999999999,4235.479604,29.90378,855.3939871,12.46406,481.6330091,4.13314,17.2493857,0.6320399999999999,9.0451147,74.79,3227.19,27.36,743.77,0.08183,836954.6430086,0.0,0.0,0.00322,28265.0,False,2025,5,May,FY2025-26
2025-05-27,10.97104,806473.943327631,244.02946,133111.312159705,0.65,19.66,5775.12,74452.63,143.83,20638.01,96.2,6573.81,16.2,4225.83,123.94,220.86,73.9385,3594.3469202,20.72,25076.17,30.00107,1425.1487908,42.85546,2904.4652134,21.588520000000003,575.9383537,8.89779,367.2621415,6.3032,18.7068431,0.6790200000000001,9.4264153,75.21,3226.94,26.87,726.5,0.08657,840768.0269365,0.347695,767391.6499999998,0.00442,35220.0,False,2025,5,May,FY2025-26
